Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType	
41450	½ºÀ§½º	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40178	0	0	0	0	0	
41451	½ºÀ§½º	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40179	0	0	0	0	0	
41452	¿ì·ç°úÀÌ	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40180	0	0	0	0	0	
41453	¿ì·ç°úÀÌ	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40181	0	0	0	0	0	
41454	¹Ì±¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40182	0	0	0	0	0	
41455	¹Ì±¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40183	0	0	0	0	0	
41458	±ä Ø»·ÏÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40104	0	0	0	0	0	
41459	±ä ÀûÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40105	0	0	0	0	0	
41462	±ä ÀûÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40104	0	0	0	0	0	
41463	±ä ¹éÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40105	0	0	0	0	0	
41466	±ä Ø»·ÏÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40104	0	0	0	0	0	
41467	±ä ÀûÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40105	0	0	0	0	0	
41470	±ä ÀûÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40104	0	0	0	0	0	
41471	±ä ¹éÄ¡ÆÄ¿À	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40105	0	0	0	0	0	
41472	ÇÒ·ÎÀ©Ø»ºñÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40184	0	0	0	0	0	
41473	ÇÒ·ÎÀ©Ø»ºñÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40185	0	0	0	0	0	
41474	ÇÒ·ÎÀ©Ø»ºñÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40184	0	0	0	0	0	
41475	ÇÒ·ÎÀ©Ø»ºñÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40185	0	0	0	0	0	
41476	ÇÒ·ÎÀ©ØàØ¦ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40186	0	0	0	0	0	
41477	ÇÒ·ÎÀ©ØàØ¦ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40187	0	0	0	0	0	
41478	ÇÒ·ÎÀ©ØàØ¦ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40186	0	0	0	0	0	
41479	ÇÒ·ÎÀ©ØàØ¦ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40187	0	0	0	0	0	
41480	´«»ç¶÷»êÅ¸ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40188	0	0	0	0	0	
41481	´«»ç¶÷ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40189	0	0	0	0	0	
41482	»êÅ¸ÀÇ»ó(Øò)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40190	0	0	0	0	0	
41483	»êÅ¸ÀÇ»ó(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40191	0	0	0	0	0	
41484	´«»ç¶÷»êÅ¸ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40188	0	0	0	0	0	
41485	´«»ç¶÷ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40189	0	0	0	0	0	
41486	»êÅ¸ÀÇ»ó(Øò)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40190	0	0	0	0	0	
41487	»êÅ¸ÀÇ»ó(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40191	0	0	0	0	0	
41488	Ä«´Ï¹ßÀÌØýÆ®ÀÇ»ó(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40192	0	0	0	0	0	
41489	Ä«´Ï¹ßÀÌØýÆ®ÀÇ»ó(³ì)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40193	0	0	0	0	0	
41490	Ä«´Ï¹ß±êÅØÀÇ»ó(Øò)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40194	0	0	0	0	0	
41491	Ä«´Ï¹ß±êÅØÀÇ»ó(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40195	0	0	0	0	0	
41492	Ä«´Ï¹ßÀÌØýÆ®ÀÇ»ó(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40192	0	0	0	0	0	
41493	Ä«´Ï¹ßÀÌØýÆ®ÀÇ»ó(³ì)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40193	0	0	0	0	0	
41494	Ä«´Ï¹ß±êÅØÀÇ»ó(Øò)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40194	0	0	0	0	0	
41495	Ä«´Ï¹ß±êÅØÀÇ»ó(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40195	0	0	0	0	0	
41496	µð½´´Ù»þ(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40196	0	0	0	0	0	
41497	µð½´´Ù»þ(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40197	0	0	0	0	0	
41498	¾Æ¹Ù¾ß(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40198	0	0	0	0	0	
41499	¾Æ¹Ù¾ß(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40199	0	0	0	0	0	
41500	µð½´´Ù»þ(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40196	0	0	0	0	0	
41501	µð½´´Ù»þ(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40197	0	0	0	0	0	
41502	¾Æ¹Ù¾ß(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40198	0	0	0	0	0	
41503	¾Æ¹Ù¾ß(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40199	0	0	0	0	0	
41504	ºÎØ°Àý³²ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40200	0	0	0	0	0	
41505	ºÎØ°Àý³²ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40201	0	0	0	0	0	
41506	ºÎØ°Àý¿©ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40202	0	0	0	0	0	
41507	ºÎØ°Àý¿©ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40203	0	0	0	0	0	
41508	ºÎØ°Àý³²ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40200	0	0	0	0	0	
41509	ºÎØ°Àý³²ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40201	0	0	0	0	0	
41510	ºÎØ°Àý¿©ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40202	0	0	0	0	0	
41511	ºÎØ°Àý¿©ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40203	0	0	0	0	0	
41512	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41512	0	0	30	0	0	
41513	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41513	0	0	30	0	0	
41514	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41514	0	0	30	0	0	
41515	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41515	0	0	30	0	0	
41516	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41512	0	0	100	0	0	
41517	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41513	0	0	100	0	0	
41518	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41514	0	0	100	0	0	
41519	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41515	0	0	100	0	0	
41520	»êÅ¸º¹³²ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41520	0	0	0	0	0	
41521	»êÅ¸º¹³²ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41521	0	0	0	0	0	
41522	»êÅ¸º¹³²ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41520	0	0	0	0	0	
41523	»êÅ¸º¹³²ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41521	0	0	0	0	0	
41524	»êÅ¸º¹¿©ÀÚÀÇ»ó1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41524	0	0	0	0	0	
41525	»êÅ¸º¹¿©ÀÚÀÇ»ó2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41525	0	0	0	0	0	
